1698298913864|1|statement|connection 2|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists category CASCADE |drop table if exists category CASCADE 
1698299848349|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|create table delivery (delivery_id bigint not null, city varchar(255), street varchar(255), zipcode varchar(255), status varchar(255), primary key (delivery_id))|create table delivery (delivery_id bigint not null, city varchar(255), street varchar(255), zipcode varchar(255), status varchar(255), primary key (delivery_id))
1698299848349|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|create table item (dtype varchar(31) not null, item_id bigint not null, name varchar(255), price integer not null, stock_quantity integer not null, artist varchar(255), etc varchar(255), author varchar(255), isbn varchar(255), actor varchar(255), director varchar(255), primary key (item_id))|create table item (dtype varchar(31) not null, item_id bigint not null, name varchar(255), price integer not null, stock_quantity integer not null, artist varchar(255), etc varchar(255), author varchar(255), isbn varchar(255), actor varchar(255), director varchar(255), primary key (item_id))
1698299848350|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|create table member (member_id bigint not null, city varchar(255), street varchar(255), zipcode varchar(255), name varchar(255), primary key (member_id))|create table member (member_id bigint not null, city varchar(255), street varchar(255), zipcode varchar(255), name varchar(255), primary key (member_id))
1698299848350|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|create table order_item (order_item_id bigint not null, count integer not null, order_price integer not null, item_id bigint, order_id bigint, primary key (order_item_id))|create table order_item (order_item_id bigint not null, count integer not null, order_price integer not null, item_id bigint, order_id bigint, primary key (order_item_id))
1698299848351|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|create table orders (order_id bigint not null, order_date timestamp, status varchar(255), delivery_id bigint, member_id bigint, primary key (order_id))|create table orders (order_id bigint not null, order_date timestamp, status varchar(255), delivery_id bigint, member_id bigint, primary key (order_id))
1698299848352|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|alter table category add constraint FK2y94svpmqttx80mshyny85wqr foreign key (parent_id) references category|alter table category add constraint FK2y94svpmqttx80mshyny85wqr foreign key (parent_id) references category
1698299848352|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|alter table category add constraint FKc7ndrbax94ddsrm8x641cvi3g foreign key (item_id) references item|alter table category add constraint FKc7ndrbax94ddsrm8x641cvi3g foreign key (item_id) references item
1698299848353|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|alter table category_id add constraint FKkf3ggl25i81tve7bs4ey3bp9v foreign key (item_id) references item|alter table category_id add constraint FKkf3ggl25i81tve7bs4ey3bp9v foreign key (item_id) references item
1698299848354|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|alter table category_id add constraint FKi0ddb45orw3othgpa27tp0kfk foreign key (category_id) references category|alter table category_id add constraint FKi0ddb45orw3othgpa27tp0kfk foreign key (category_id) references category
1698299848355|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|alter table order_item add constraint FKija6hjjiit8dprnmvtvgdp6ru foreign key (item_id) references item|alter table order_item add constraint FKija6hjjiit8dprnmvtvgdp6ru foreign key (item_id) references item
1698299848355|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|alter table order_item add constraint FKt4dc2r9nbvbujrljv3e23iibt foreign key (order_id) references orders|alter table order_item add constraint FKt4dc2r9nbvbujrljv3e23iibt foreign key (order_id) references orders
1698299848356|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|alter table orders add constraint FKtkrur7wg4d8ax0pwgo0vmy20c foreign key (delivery_id) references delivery|alter table orders add constraint FKtkrur7wg4d8ax0pwgo0vmy20c foreign key (delivery_id) references delivery
1698299848357|0|statement|connection 12|url jdbc:h2:tcp://localhost/~/jpashop|alter table orders add constraint FKpktxwhj3x9m4gth5ff6bkqgeb foreign key (member_id) references member|alter table orders add constraint FKpktxwhj3x9m4gth5ff6bkqgeb foreign key (member_id) references member
1698299870964|0|statement|connection 15|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists category CASCADE |drop table if exists category CASCADE 
1698299870965|0|statement|connection 15|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists category_id CASCADE |drop table if exists category_id CASCADE 
1698299870966|0|statement|connection 15|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists delivery CASCADE |drop table if exists delivery CASCADE 
1698299870966|0|statement|connection 15|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists item CASCADE |drop table if exists item CASCADE 
1698299870967|0|statement|connection 15|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists member CASCADE |drop table if exists member CASCADE 
1698299870968|0|statement|connection 15|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists order_item CASCADE |drop table if exists order_item CASCADE 
1698299870968|0|statement|connection 15|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists orders CASCADE |drop table if exists orders CASCADE 
1698299870969|0|statement|connection 15|url jdbc:h2:tcp://localhost/~/jpashop|drop sequence if exists hibernate_sequence|drop sequence if exists hibernate_sequence
1698299870969|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|create sequence hibernate_sequence start with 1 increment by 1|create sequence hibernate_sequence start with 1 increment by 1
1698299870971|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|create table category (category_id bigint not null, name varchar(255), parent_id bigint, item_id bigint, primary key (category_id))|create table category (category_id bigint not null, name varchar(255), parent_id bigint, item_id bigint, primary key (category_id))
1698299870972|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|create table category_id (category_id bigint not null, item_id bigint not null)|create table category_id (category_id bigint not null, item_id bigint not null)
1698299870972|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|create table delivery (delivery_id bigint not null, city varchar(255), street varchar(255), zipcode varchar(255), status varchar(255), primary key (delivery_id))|create table delivery (delivery_id bigint not null, city varchar(255), street varchar(255), zipcode varchar(255), status varchar(255), primary key (delivery_id))
1698299870974|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|create table item (dtype varchar(31) not null, item_id bigint not null, name varchar(255), price integer not null, stock_quantity integer not null, artist varchar(255), etc varchar(255), author varchar(255), isbn varchar(255), actor varchar(255), director varchar(255), primary key (item_id))|create table item (dtype varchar(31) not null, item_id bigint not null, name varchar(255), price integer not null, stock_quantity integer not null, artist varchar(255), etc varchar(255), author varchar(255), isbn varchar(255), actor varchar(255), director varchar(255), primary key (item_id))
1698299870975|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|create table member (member_id bigint not null, city varchar(255), street varchar(255), zipcode varchar(255), name varchar(255), primary key (member_id))|create table member (member_id bigint not null, city varchar(255), street varchar(255), zipcode varchar(255), name varchar(255), primary key (member_id))
1698299870976|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|create table order_item (order_item_id bigint not null, count integer not null, order_price integer not null, item_id bigint, order_id bigint, primary key (order_item_id))|create table order_item (order_item_id bigint not null, count integer not null, order_price integer not null, item_id bigint, order_id bigint, primary key (order_item_id))
1698299870977|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|create table orders (order_id bigint not null, order_date timestamp, status varchar(255), delivery_id bigint, member_id bigint, primary key (order_id))|create table orders (order_id bigint not null, order_date timestamp, status varchar(255), delivery_id bigint, member_id bigint, primary key (order_id))
1698299870979|2|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|alter table category add constraint FK2y94svpmqttx80mshyny85wqr foreign key (parent_id) references category|alter table category add constraint FK2y94svpmqttx80mshyny85wqr foreign key (parent_id) references category
1698299870981|1|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|alter table category add constraint FKc7ndrbax94ddsrm8x641cvi3g foreign key (item_id) references item|alter table category add constraint FKc7ndrbax94ddsrm8x641cvi3g foreign key (item_id) references item
1698299870982|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|alter table category_id add constraint FKkf3ggl25i81tve7bs4ey3bp9v foreign key (item_id) references item|alter table category_id add constraint FKkf3ggl25i81tve7bs4ey3bp9v foreign key (item_id) references item
1698299870984|1|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|alter table category_id add constraint FKi0ddb45orw3othgpa27tp0kfk foreign key (category_id) references category|alter table category_id add constraint FKi0ddb45orw3othgpa27tp0kfk foreign key (category_id) references category
1698299870986|1|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|alter table order_item add constraint FKija6hjjiit8dprnmvtvgdp6ru foreign key (item_id) references item|alter table order_item add constraint FKija6hjjiit8dprnmvtvgdp6ru foreign key (item_id) references item
1698299870987|1|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|alter table order_item add constraint FKt4dc2r9nbvbujrljv3e23iibt foreign key (order_id) references orders|alter table order_item add constraint FKt4dc2r9nbvbujrljv3e23iibt foreign key (order_id) references orders
1698299870988|1|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|alter table orders add constraint FKtkrur7wg4d8ax0pwgo0vmy20c foreign key (delivery_id) references delivery|alter table orders add constraint FKtkrur7wg4d8ax0pwgo0vmy20c foreign key (delivery_id) references delivery
1698299870989|1|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|alter table orders add constraint FKpktxwhj3x9m4gth5ff6bkqgeb foreign key (member_id) references member|alter table orders add constraint FKpktxwhj3x9m4gth5ff6bkqgeb foreign key (member_id) references member
1698299872953|0|statement|connection 19|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists category CASCADE |drop table if exists category CASCADE 
1698299872953|0|statement|connection 19|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists category_id CASCADE |drop table if exists category_id CASCADE 
1698299872954|0|statement|connection 19|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists delivery CASCADE |drop table if exists delivery CASCADE 
1698299872954|0|statement|connection 19|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists item CASCADE |drop table if exists item CASCADE 
1698299872955|0|statement|connection 19|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists member CASCADE |drop table if exists member CASCADE 
1698299872956|0|statement|connection 19|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists order_item CASCADE |drop table if exists order_item CASCADE 
